"year","month","dayofmonth","totalflights","delaypercentage"
1990,6,25,"14991","11"
1990,6,26,"14920","17"
1990,6,27,"14835","25"
1990,6,28,"14839","23"
1990,6,29,"14775","27"
1990,6,30,"13606","14"
1990,7,1,"14112","17"
1990,7,2,"14706","11"
1990,7,3,"14640","7"
1990,7,4,"14007","4"
1990,7,5,"14856","15"
1990,7,6,"14862","6"
1990,7,7,"13805","7"
1990,7,8,"14318","12"
1990,7,9,"14976","20"
1990,7,10,"15014","16"
1990,7,11,"15049","23"
1990,7,12,"14944","29"
1990,7,13,"15076","23"
1990,7,14,"13766","18"
1990,7,15,"14194","18"
1990,7,16,"15106","10"
1990,7,17,"15114","14"
1990,7,18,"14977","20"
1990,7,19,"15027","25"
1990,7,20,"14870","29"
1990,7,21,"13751","16"
1990,7,22,"14260","22"
1990,7,23,"15118","22"
1990,7,24,"15194","18"
1990,7,25,"15085","14"
1990,7,26,"15010","17"
1990,7,27,"15069","14"
1990,7,28,"13828","10"
1990,7,29,"14186","13"
1990,7,30,"15072","16"
1990,7,31,"15065","17"
1990,8,1,"15066","20"
1990,8,2,"14994","19"
1990,8,3,"15125","21"
1990,8,4,"13864","23"
1990,8,5,"14218","18"
1990,8,6,"15052","19"
1990,8,7,"15063","12"
1990,8,8,"15127","17"
1990,8,9,"14994","23"
1990,8,10,"14983","23"
1990,8,11,"13710","17"
1990,8,12,"14186","17"
1990,8,13,"15048","18"
1990,8,14,"14971","19"
1990,8,15,"14922","18"
1990,8,16,"14963","20"
1990,8,17,"14932","22"
1990,8,18,"13753","12"
1990,8,19,"14166","22"
1990,8,20,"14961","27"
1990,8,21,"14972","25"
1990,8,22,"15055","16"
1990,8,23,"15041","27"
1990,8,24,"15047","27"
1990,8,25,"13800","15"
1990,8,26,"14335","9"
1990,8,27,"15150","14"
1990,8,28,"15110","15"
1990,8,29,"15086","16"
1990,8,30,"15120","15"
1990,8,31,"15072","14"
1990,9,1,"12968","9"
1990,9,2,"12549","4"
1990,9,3,"14487","8"
1990,9,4,"15107","8"
1990,9,5,"14963","13"
1990,9,6,"14950","15"
1990,9,7,"14856","20"
1990,9,8,"13607","10"
1990,9,9,"14080","14"
1990,9,10,"14947","18"
1990,9,11,"14990","13"
1990,9,12,"14991","14"
1990,9,13,"14975","25"
1990,9,14,"14954","30"
1990,9,15,"13498","8"
1990,9,16,"14045","13"
1990,9,17,"14992","10"
1990,9,18,"15003","12"
1990,9,19,"15019","13"
1990,9,20,"15006","14"
1990,9,21,"14938","22"
1990,9,22,"13511","12"
1990,9,23,"14131","10"
1990,9,24,"15132","6"
1990,9,25,"15136","6"
1990,9,26,"15060","8"
1990,9,27,"15024","15"
1990,9,28,"15040","14"
1990,9,29,"13549","12"
1990,9,30,"14130","11"
1990,10,1,"15099","7"
1990,10,2,"15123","10"
1990,10,3,"15033","16"
1990,10,4,"15036","25"
1990,10,5,"14960","14"
1990,10,6,"13619","6"
1990,10,7,"14098","16"
1990,10,8,"14945","23"
1990,10,9,"14939","18"
1990,10,10,"14865","24"
1990,10,11,"14989","23"
1990,10,12,"14903","24"
1990,10,13,"13476","13"
1990,10,14,"14040","16"
1990,10,15,"15007","11"
1990,10,16,"15051","8"
1990,10,17,"14875","22"
1990,10,18,"14894","28"
1990,10,19,"14919","19"
1990,10,20,"13569","10"
1990,10,21,"14035","15"
1990,10,22,"14968","18"
1990,10,23,"15002","14"
1990,10,24,"15031","12"
1990,10,25,"14992","17"
1990,10,26,"14971","15"
1990,10,27,"13481","8"
1990,10,28,"14005","10"
1990,10,29,"15079","7"
1990,10,30,"15085","6"
1990,10,31,"14958","9"
1990,11,1,"14962","12"
1990,11,2,"14922","15"
1990,11,3,"13279","8"
1990,11,4,"13866","10"
1990,11,5,"14720","17"
1990,11,6,"14806","17"
1990,11,7,"14775","12"
1990,11,8,"14698","17"
1990,11,9,"14716","24"
1990,11,10,"13117","17"
1990,11,11,"13956","11"
1990,11,12,"14906","10"
1990,11,13,"14935","10"
1990,11,14,"14927","10"
1990,11,15,"14968","9"
1990,11,16,"14948","14"
1990,11,17,"13238","9"
1990,11,18,"14002","8"
1990,11,19,"14971","10"
1990,11,20,"14875","16"
1990,11,21,"14965","16"
1990,11,22,"11983","12"
1990,11,23,"10896","4"
1990,11,24,"12755","4"
1990,11,25,"14122","16"
1990,11,26,"14839","19"
1990,11,27,"14818","29"
1990,11,28,"14796","17"
1990,11,29,"15000","9"
1990,11,30,"15020","9"
1990,12,1,"13290","6"
1990,12,2,"13818","17"
1990,12,3,"14690","27"
1990,12,4,"14713","19"
1990,12,5,"14792","12"
1990,12,6,"14845","8"
1990,12,7,"14926","16"
1990,12,8,"13285","7"
1990,12,9,"13915","7"
1990,12,10,"14958","10"
1990,12,11,"14955","6"
1990,12,12,"14929","10"
1990,12,13,"14813","18"
1990,12,14,"14778","20"
1990,12,15,"13088","27"
1990,12,16,"13855","14"
1990,12,17,"14838","25"
1990,12,18,"14676","34"
1990,12,19,"14635","33"
1990,12,20,"14588","48"
1990,12,21,"14486","62"
1990,12,22,"12947","62"
1990,12,23,"13066","39"
1990,12,24,"12466","15"
1990,12,25,"12904","12"
1990,12,26,"14259","29"
1990,12,27,"14356","45"
1990,12,28,"14435","56"
1990,12,29,"12868","46"
1990,12,30,"12917","44"
1990,12,31,"13261","13"
1991,1,1,"13787","11"
1991,1,2,"14158","33"
1991,1,3,"14073","34"
1991,1,4,"14168","29"
1991,1,5,"12659","40"
1991,1,6,"13217","32"
1991,1,7,"14192","29"
1991,1,8,"14110","29"
1991,1,9,"14001","44"
1991,1,10,"13916","40"
1991,1,11,"13919","39"
1991,1,12,"12363","19"
1991,1,13,"13150","15"
1991,1,14,"14244","13"
1991,1,15,"14125","23"
1991,1,16,"14214","28"
1991,1,17,"14194","17"
1991,1,18,"14197","21"
1991,1,19,"12481","11"
1991,1,20,"13171","12"
1991,1,21,"14194","15"
1991,1,22,"14173","7"
1991,1,23,"14143","10"
1991,1,24,"14103","16"
1991,1,25,"14179","12"
1991,1,26,"12403","12"
1991,1,27,"13209","11"
1991,1,28,"14230","13"
1991,1,29,"14097","17"
1991,1,30,"14047","25"
1991,1,31,"14147","14"
1991,2,1,"14146","8"
1991,2,2,"12418","12"
1991,2,3,"13230","11"
1991,2,4,"14206","12"
1991,2,5,"14169","13"
1991,2,6,"14211","27"
1991,2,7,"14166","22"
1991,2,8,"14242","17"
1991,2,9,"12474","10"
1991,2,10,"13277","8"
1991,2,11,"14277","6"
1991,2,12,"14130","7"
1991,2,13,"14194","16"
1991,2,14,"14005","30"
1991,2,15,"14025","25"
1991,2,16,"12491","13"
1991,2,17,"13304","12"
1991,2,18,"14165","21"
1991,2,19,"14282","21"
1991,2,20,"14303","12"
1991,2,21,"14213","13"
1991,2,22,"14291","14"
1991,2,23,"12511","10"
1991,2,24,"13344","12"
1991,2,25,"14322","8"
1991,2,26,"14246","11"
1991,2,27,"14228","16"
1991,2,28,"14250","21"
1991,3,1,"14079","26"
1991,3,2,"12482","25"
1991,3,3,"13360","27"
1991,3,4,"14313","18"
1991,3,5,"14348","13"
1991,3,6,"14336","14"
1991,3,7,"14375","12"
1991,3,8,"14349","11"
1991,3,9,"12693","9"
1991,3,10,"13354","16"
1991,3,11,"14348","11"
1991,3,12,"14220","17"
1991,3,13,"14210","24"
1991,3,14,"14340","18"
1991,3,15,"14082","16"
1991,3,16,"12575","18"
1991,3,17,"13317","20"
1991,3,18,"14257","16"
1991,3,19,"14299","11"
1991,3,20,"14300","13"
1991,3,21,"14040","16"
1991,3,22,"14261","24"
1991,3,23,"12461","22"
1991,3,24,"13381","14"
1991,3,25,"14362","12"
1991,3,26,"14304","16"
1991,3,27,"14272","26"
1991,3,28,"14234","25"
1991,3,29,"14232","22"
1991,3,30,"12654","8"
1991,3,31,"13476","10"
1991,4,1,"14412","10"
1991,4,2,"14420","8"
1991,4,3,"14438","6"
1991,4,4,"14423","13"
1991,4,5,"14378","11"
1991,4,6,"12653","9"
1991,4,7,"13447","12"
1991,4,8,"14388","14"
1991,4,9,"14375","20"
1991,4,10,"14379","15"
1991,4,11,"14376","19"
1991,4,12,"14414","19"
1991,4,13,"12624","20"
1991,4,14,"13408","18"
1991,4,15,"14396","16"
1991,4,16,"14447","7"
1991,4,17,"14471","17"
1991,4,18,"14367","17"
1991,4,19,"14444","19"
1991,4,20,"12712","12"
1991,4,21,"13486","19"
1991,4,22,"14514","10"
1991,4,23,"14540","13"
1991,4,24,"14524","15"
1991,4,25,"14498","14"
1991,4,26,"14426","11"
1991,4,27,"12735","11"
1991,4,28,"13490","19"
1991,4,29,"14455","16"
1991,4,30,"14556","15"
1991,5,1,"14492","14"
1991,5,2,"14277","15"
1991,5,3,"14251","20"
1991,5,4,"12429","17"
1991,5,5,"13280","16"
1991,5,6,"14349","16"
1991,5,7,"14459","7"
1991,5,8,"14329","11"
1991,5,9,"14344","11"
1991,5,10,"14299","13"
1991,5,11,"12526","7"
1991,5,12,"13288","10"
1991,5,13,"14381","13"
1991,5,14,"14313","18"
1991,5,15,"14275","14"
1991,5,16,"14167","23"
1991,5,17,"14230","29"
1991,5,18,"12412","14"
1991,5,19,"13372","15"
1991,5,20,"14421","8"
1991,5,21,"14383","7"
1991,5,22,"14301","14"
1991,5,23,"14256","20"
1991,5,24,"14304","19"
1991,5,25,"11992","11"
1991,5,26,"12047","3"
1991,5,27,"13648","7"
1991,5,28,"14312","12"
1991,5,29,"14316","15"
1991,5,30,"14257","18"
1991,5,31,"14406","20"
1991,6,1,"12750","15"
1991,6,2,"13489","15"
1991,6,3,"14493","12"
1991,6,4,"14482","9"
1991,6,5,"14507","14"
1991,6,6,"14490","12"
1991,6,7,"14670","12"
1991,6,8,"13015","5"
1991,6,9,"13736","8"
1991,6,10,"14663","9"
1991,6,11,"14634","9"
1991,6,12,"14619","12"
1991,6,13,"14519","15"
1991,6,14,"14524","12"
1991,6,15,"13024","14"
1991,6,16,"13623","21"
1991,6,17,"14596","11"
1991,6,18,"14599","17"
1991,6,19,"14554","17"
1991,6,20,"14660","11"
1991,6,21,"14547","15"
1991,6,22,"12955","17"
1991,6,23,"13715","13"
1991,6,24,"14644","13"
1991,6,25,"14627","12"
1991,6,26,"14550","11"
1991,6,27,"14497","10"
1991,6,28,"14688","13"
1991,6,29,"13031","9"
1991,6,30,"13688","13"
1991,7,1,"14687","11"
1991,7,2,"14639","16"
1991,7,3,"14592","19"
1991,7,4,"12492","7"
1991,7,5,"12725","7"
1991,7,6,"12874","6"
1991,7,7,"13710","27"
1991,7,8,"14640","21"
1991,7,9,"14746","12"
1991,7,10,"14704","10"
1991,7,11,"14759","9"
1991,7,12,"14781","11"
1991,7,13,"13072","11"
1991,7,14,"13860","9"
1991,7,15,"14836","8"
1991,7,16,"14735","9"
1991,7,17,"14674","11"
1991,7,18,"14778","11"
1991,7,19,"14720","15"
1991,7,20,"13065","7"
1991,7,21,"13724","15"
1991,7,22,"14740","16"
1991,7,23,"14715","20"
1991,7,24,"14567","19"
1991,7,25,"14613","18"
1991,7,26,"14742","25"
1991,7,27,"13095","15"
1991,7,28,"13744","10"
1991,7,29,"14650","13"
1991,7,30,"14723","11"
1991,7,31,"14720","10"
1991,8,1,"14580","15"
1991,8,2,"14649","14"
1991,8,3,"13058","12"
1991,8,4,"13722","12"
1991,8,5,"14772","12"
1991,8,6,"14825","11"
1991,8,7,"14700","13"
1991,8,8,"14592","24"
1991,8,9,"14666","27"
1991,8,10,"13069","11"
1991,8,11,"13772","9"
1991,8,12,"14753","17"
1991,8,13,"14669","14"
1991,8,14,"14630","17"
1991,8,15,"14670","20"
1991,8,16,"14561","13"
1991,8,17,"12979","15"
1991,8,18,"13705","18"
1991,8,19,"14593","19"
1991,8,20,"14695","23"
1991,8,21,"14674","13"
1991,8,22,"14721","12"
1991,8,23,"14716","13"
1991,8,24,"13080","8"
1991,8,25,"13714","10"
1991,8,26,"14663","9"
1991,8,27,"14634","9"
1991,8,28,"14616","11"
1991,8,29,"14612","17"
1991,8,30,"14504","18"
1991,8,31,"11989","8"
1991,9,1,"11395","4"
1991,9,2,"13975","11"
1991,9,3,"14576","17"
1991,9,4,"14503","8"
1991,9,5,"14473","9"
1991,9,6,"14510","7"
1991,9,7,"12528","7"
1991,9,8,"13391","6"
1991,9,9,"14482","9"
1991,9,10,"14490","6"
1991,9,11,"14452","7"
1991,9,12,"14450","12"
1991,9,13,"14457","10"
1991,9,14,"12444","9"
1991,9,15,"13349","10"
1991,9,16,"14456","10"
1991,9,17,"14399","13"
1991,9,18,"14371","21"
1991,9,19,"14298","20"
1991,9,20,"14348","11"
1991,9,21,"12502","4"
1991,9,22,"13444","8"
1991,9,23,"14462","8"
1991,9,24,"14466","14"
1991,9,25,"14385","19"
1991,9,26,"14438","12"
1991,9,27,"14397","7"
1991,9,28,"12487","5"
1991,9,29,"13376","7"
1991,9,30,"14453","7"
1991,10,1,"14336","6"
1991,10,2,"14356","10"
1991,10,3,"14410","9"
1991,10,4,"14329","19"
1991,10,5,"12412","13"
1991,10,6,"13343","12"
1991,10,7,"14398","5"
1991,10,8,"14403","6"
1991,10,9,"14373","7"
1991,10,10,"14368","9"
1991,10,11,"14338","13"
1991,10,12,"12505","6"
1991,10,13,"13416","5"
1991,10,14,"14439","9"
1991,10,15,"14390","16"
1991,10,16,"14483","11"
1991,10,17,"14402","15"
1991,10,18,"14312","11"
1991,10,19,"12485","6"
1991,10,20,"13348","12"
1991,10,21,"14502","5"
1991,10,22,"14472","8"
1991,10,23,"14317","14"
1991,10,24,"14235","26"
1991,10,25,"14349","24"
1991,10,26,"12354","25"
1991,10,27,"13174","25"
1991,10,28,"14321","30"
1991,10,29,"14199","24"
1991,10,30,"14287","23"
1991,10,31,"14326","28"
1991,11,1,"14052","27"
1991,11,2,"12112","16"
1991,11,3,"13063","13"
1991,11,4,"14162","12"
1991,11,5,"14132","12"
1991,11,6,"14121","14"
1991,11,7,"14003","19"
1991,11,8,"14064","17"
1991,11,9,"12245","10"
1991,11,10,"13205","15"
1991,11,11,"14201","13"
1991,11,12,"14219","11"
1991,11,13,"14234","9"
1991,11,14,"14218","13"
1991,11,15,"14066","15"
1991,11,16,"12172","16"
1991,11,17,"13210","18"
1991,11,18,"14220","10"
1991,11,19,"14198","20"
1991,11,20,"14287","10"
1991,11,21,"14223","13"
1991,11,22,"14175","29"
1991,11,23,"12214","17"
1991,11,24,"13256","10"
1991,11,25,"14233","6"
1991,11,26,"14112","14"
1991,11,27,"14273","17"
1991,11,28,"10756","10"
1991,11,29,"10023","11"
1991,11,30,"11488","18"
1991,12,1,"13023","26"
1991,12,2,"13952","30"
1991,12,3,"13888","40"
1991,12,4,"13960","18"
1991,12,5,"14000","13"
1991,12,6,"14041","14"
1991,12,7,"12280","6"
1991,12,8,"13195","10"
1991,12,9,"14195","7"
1991,12,10,"14180","10"
1991,12,11,"14101","18"
1991,12,12,"14076","20"
1991,12,13,"14118","15"
1991,12,14,"12087","15"
1991,12,15,"13160","11"
1991,12,16,"14209","8"
1991,12,17,"14184","13"
1991,12,18,"14132","24"
1991,12,19,"14065","32"
1991,12,20,"14018","37"
1991,12,21,"12522","34"
1991,12,22,"13284","27"
1991,12,23,"14009","16"
1991,12,24,"12441","4"
1991,12,25,"12517","2"
1991,12,26,"13576","10"
1991,12,27,"13901","15"
1991,12,28,"12350","17"
1991,12,29,"13086","24"
1991,12,30,"14058","11"
1991,12,31,"12937","9"
1992,1,1,"13276","10"
1992,1,2,"13556","14"
1992,1,3,"13988","20"
1992,1,4,"12404","20"
1992,1,5,"13295","15"
1992,1,6,"14192","15"
1992,1,7,"14230","12"
1992,1,8,"14169","16"
1992,1,9,"14215","11"
1992,1,10,"14228","13"
1992,1,11,"12361","5"
1992,1,12,"13283","14"
1992,1,13,"14109","22"
1992,1,14,"14114","25"
1992,1,15,"14006","27"
1992,1,16,"13959","19"
1992,1,17,"14068","24"
1992,1,18,"12086","21"
1992,1,19,"13103","11"
1992,1,20,"14129","10"
1992,1,21,"14163","10"
1992,1,22,"14230","8"
1992,1,23,"14049","25"
1992,1,24,"14072","15"
1992,1,25,"12166","16"
1992,1,26,"13216","10"
1992,1,27,"14212","15"
1992,1,28,"14079","15"
1992,1,29,"14132","11"
1992,1,30,"14147","10"
1992,1,31,"14221","12"
1992,2,1,"12278","7"
1992,2,2,"13319","7"
1992,2,3,"14300","7"
1992,2,4,"14261","7"
1992,2,5,"14194","14"
1992,2,6,"14211","12"
1992,2,7,"14220","12"
1992,2,8,"12254","11"
1992,2,9,"13212","12"
1992,2,10,"14174","11"
1992,2,11,"14135","12"
1992,2,12,"13976","20"
1992,2,13,"13795","27"
1992,2,14,"13894","29"
1992,2,15,"12139","24"
1992,2,16,"13010","11"
1992,2,17,"13994","12"
1992,2,18,"14077","26"
1992,2,19,"14047","17"
1992,2,20,"14197","9"
1992,2,21,"14188","11"
1992,2,22,"12344","12"
1992,2,23,"13244","18"
1992,2,24,"14151","18"
1992,2,25,"14127","18"
1992,2,26,"14209","13"
1992,2,27,"14201","9"
1992,2,28,"14158","9"
1992,2,29,"12160","8"
1992,3,1,"13227","10"
1992,3,2,"14176","10"
1992,3,3,"14144","18"
1992,3,4,"14175","17"
1992,3,5,"14159","17"
1992,3,6,"14101","29"
1992,3,7,"12320","22"
1992,3,8,"13140","16"
1992,3,9,"14184","16"
1992,3,10,"14052","25"
1992,3,11,"14134","18"
1992,3,12,"14161","13"
1992,3,13,"14195","11"
1992,3,14,"12346","11"
1992,3,15,"13206","10"
1992,3,16,"14202","7"
1992,3,17,"14169","13"
1992,3,18,"14115","18"
1992,3,19,"14028","26"
1992,3,20,"14145","18"
1992,3,21,"12348","18"
1992,3,22,"13112","32"
1992,3,23,"14138","12"
1992,3,24,"14198","14"
1992,3,25,"14180","13"
1992,3,26,"14167","17"
1992,3,27,"14152","14"
1992,3,28,"12377","12"
1992,3,29,"13319","12"
1992,3,30,"14230","12"
1992,3,31,"14251","10"
1992,4,1,"14141","12"
1992,4,2,"14238","10"
1992,4,3,"14208","10"
1992,4,4,"12350","7"
1992,4,5,"13316","10"
1992,4,6,"14293","6"
1992,4,7,"14345","11"
1992,4,8,"14278","8"
1992,4,9,"14225","8"
1992,4,10,"14211","11"
1992,4,11,"12371","12"
1992,4,12,"13369","14"
1992,4,13,"14228","6"
1992,4,14,"14329","7"
1992,4,15,"14213","15"
1992,4,16,"14178","21"
1992,4,17,"14206","18"
1992,4,18,"12358","10"
1992,4,19,"13236","15"
1992,4,20,"14240","17"
1992,4,21,"14258","18"
1992,4,22,"14291","9"
1992,4,23,"14276","10"
1992,4,24,"14200","17"
1992,4,25,"12328","7"
1992,4,26,"13311","8"
1992,4,27,"14283","7"
1992,4,28,"14339","7"
1992,4,29,"14337","8"
1992,4,30,"14315","15"
1992,5,1,"14324","16"
1992,5,2,"12464","10"
1992,5,3,"13353","8"
1992,5,4,"14308","6"
1992,5,5,"14290","9"
1992,5,6,"14290","12"
1992,5,7,"14191","14"
1992,5,8,"14255","22"
1992,5,9,"12475","8"
1992,5,10,"13393","7"
1992,5,11,"14350","6"
1992,5,12,"14310","7"
1992,5,13,"14252","12"
1992,5,14,"14248","15"
1992,5,15,"14161","12"
1992,5,16,"12444","12"
1992,5,17,"13181","17"
1992,5,18,"14246","9"
1992,5,19,"14260","10"
1992,5,20,"14247","12"
1992,5,21,"14254","18"
1992,5,22,"14165","18"
1992,5,23,"11727","7"
1992,5,24,"11770","3"
1992,5,25,"13635","9"
1992,5,26,"14331","10"
1992,5,27,"14313","9"
1992,5,28,"14229","14"
1992,5,29,"14345","12"
1992,5,30,"12454","7"
1992,5,31,"13293","16"
1992,6,1,"14337","17"
1992,6,2,"14426","8"
1992,6,3,"14319","11"
1992,6,4,"14443","17"
1992,6,5,"14439","26"
1992,6,6,"12991","13"
1992,6,7,"13594","8"
1992,6,8,"14535","16"
1992,6,9,"14436","11"
1992,6,10,"14565","12"
1992,6,11,"14521","15"
1992,6,12,"14558","17"
1992,6,13,"13119","17"
1992,6,14,"13619","20"
1992,6,15,"14553","15"
1992,6,16,"14564","13"
1992,6,17,"14537","19"
1992,6,18,"14498","23"
1992,6,19,"14436","28"
1992,6,20,"13052","17"
1992,6,21,"13727","11"
1992,6,22,"14571","9"
1992,6,23,"14581","14"
1992,6,24,"14436","19"
1992,6,25,"14474","27"
1992,6,26,"14415","21"
1992,6,27,"13027","19"
1992,6,28,"13676","19"
1992,6,29,"14574","16"
1992,6,30,"14487","18"
1992,7,1,"14420","23"
1992,7,2,"14402","28"
1992,7,3,"13619","20"
1992,7,4,"12015","5"
1992,7,5,"13743","14"
1992,7,6,"14620","10"
1992,7,7,"14535","11"
1992,7,8,"14558","12"
1992,7,9,"14487","12"
1992,7,10,"14465","18"
1992,7,11,"13263","11"
1992,7,12,"13762","21"
1992,7,13,"14527","19"
1992,7,14,"14528","21"
1992,7,15,"14518","27"
1992,7,16,"14511","23"
1992,7,17,"14454","21"
1992,7,18,"13241","17"
1992,7,19,"13794","11"
1992,7,20,"14572","18"
1992,7,21,"14592","17"
1992,7,22,"14564","17"
1992,7,23,"14469","29"
1992,7,24,"14509","21"
1992,7,25,"13248","11"
1992,7,26,"13864","11"
1992,7,27,"14575","15"
1992,7,28,"14712","11"
1992,7,29,"14561","14"
1992,7,30,"14599","22"
1992,7,31,"14483","31"
1992,8,1,"13272","18"
1992,8,2,"13766","16"
1992,8,3,"14538","18"
1992,8,4,"14634","15"
1992,8,5,"14608","13"
1992,8,6,"14534","13"
1992,8,7,"14640","15"
1992,8,8,"13315","12"
1992,8,9,"13819","18"
1992,8,10,"14459","16"
1992,8,11,"14626","21"
1992,8,12,"14566","27"
1992,8,13,"14389","21"
1992,8,14,"14437","25"
1992,8,15,"13248","17"
1992,8,16,"13794","18"
1992,8,17,"14523","26"
1992,8,18,"14630","17"
1992,8,19,"14643","12"
1992,8,20,"14617","14"
1992,8,21,"14616","14"
1992,8,22,"13302","11"
1992,8,23,"13857","15"
1992,8,24,"14707","11"
1992,8,25,"14739","12"
1992,8,26,"14562","22"
1992,8,27,"14515","32"
1992,8,28,"14603","19"
1992,8,29,"13426","11"
1992,8,30,"14008","10"
1992,8,31,"14738","8"
1992,9,1,"14749","11"
1992,9,2,"14686","10"
1992,9,3,"14580","24"
1992,9,4,"14666","20"
1992,9,5,"12643","10"
1992,9,6,"12559","4"
1992,9,7,"14246","11"
1992,9,8,"14586","15"
1992,9,9,"14446","22"
1992,9,10,"14529","27"
1992,9,11,"14472","14"
1992,9,12,"13106","7"
1992,9,13,"13722","10"
1992,9,14,"14411","11"
1992,9,15,"14378","12"
1992,9,16,"14351","9"
1992,9,17,"14368","12"
1992,9,18,"14343","19"
1992,9,19,"12714","7"
1992,9,20,"13461","11"
1992,9,21,"14365","16"
1992,9,22,"14380","15"
1992,9,23,"14465","9"
1992,9,24,"14387","10"
1992,9,25,"14357","14"
1992,9,26,"12649","9"
1992,9,27,"13503","9"
1992,9,28,"14479","6"
1992,9,29,"14520","6"
1992,9,30,"14453","6"
1992,10,1,"14414","7"
1992,10,2,"14387","7"
1992,10,3,"12775","6"
1992,10,4,"13524","12"
1992,10,5,"14528","7"
1992,10,6,"14504","5"
1992,10,7,"14536","10"
1992,10,8,"14429","18"
1992,10,9,"14401","20"
1992,10,10,"13040","7"
1992,10,11,"13673","10"
1992,10,12,"14465","8"
1992,10,13,"14449","6"
1992,10,14,"14420","13"
1992,10,15,"14280","21"
1992,10,16,"14186","28"
1992,10,17,"12707","7"
1992,10,18,"13470","11"
1992,10,19,"14447","8"
1992,10,20,"14439","8"
1992,10,21,"14456","7"
1992,10,22,"14445","8"
1992,10,23,"14449","9"
1992,10,24,"12766","4"
1992,10,25,"13597","8"
1992,10,26,"14510","6"
1992,10,27,"14460","6"
1992,10,28,"14425","8"
1992,10,29,"14371","18"
1992,10,30,"14363","19"
1992,10,31,"12774","9"
1992,11,1,"13326","17"
1992,11,2,"14285","17"
1992,11,3,"14229","19"
1992,11,4,"14276","16"
1992,11,5,"14128","20"
1992,11,6,"14274","11"
1992,11,7,"12627","7"
1992,11,8,"13489","7"
1992,11,9,"14351","7"
1992,11,10,"14299","17"
1992,11,11,"14253","11"
1992,11,12,"14045","24"
1992,11,13,"14270","12"
1992,11,14,"12624","6"
1992,11,15,"13328","10"
1992,11,16,"14348","4"
1992,11,17,"14324","6"
1992,11,18,"14321","9"
1992,11,19,"14235","18"
1992,11,20,"14211","24"
1992,11,21,"12511","25"
1992,11,22,"13293","27"
1992,11,23,"14276","12"
1992,11,24,"14222","28"
1992,11,25,"14303","31"
1992,11,26,"10877","9"
1992,11,27,"10506","5"
1992,11,28,"12088","7"
1992,11,29,"13585","12"
