origin,originlat,originlong,destination,destinationlat,destinationlong,weight,arrivaldelaymins,numofdelays,delaypercentage
MLU,32.51086556,-92.03768778,DFW,32.89595056,-97.0372,966,1009,111,11
MLU,32.51086556,-92.03768778,IAH,29.98047222,-95.33972222,581,2548,80,13
MOB,30.69141667,-88.24283333,ATL,33.64044444,-84.42694444,2225,26306,549,24
MOB,30.69141667,-88.24283333,DFW,32.89595056,-97.0372,1399,6194,203,14
MOB,30.69141667,-88.24283333,IAH,29.98047222,-95.33972222,1420,7121,220,15
MOB,30.69141667,-88.24283333,MEM,35.04241667,-89.97666667,1094,2611,146,13
MOB,30.69141667,-88.24283333,ORD,41.979595,-87.90446417,210,3813,71,33
MOD,37.62581722,-120.9544214,LAX,33.94253611,-118.4080744,679,-462,69,10
MOD,37.62581722,-120.9544214,SFO,37.61900194,-122.3748433,1643,27330,446,27
MOT,48.25937778,-101.2803339,MSP,44.88054694,-93.2169225,1085,4620,115,10
MQT,46.353639,-87.395361,GRB,44.48507333,-88.12959,322,413,43,13
MQT,46.353639,-87.395361,MKE,42.94722222,-87.89658333,356,4884,63,17
MQT,46.353639,-87.395361,ORD,41.979595,-87.90446417,313,3955,76,24
MRY,36.5869825,-121.8429478,DEN,39.85840806,-104.6670019,365,-1083,29,7
MRY,36.5869825,-121.8429478,LAS,36.08036111,-115.1523333,14,4,2,14
MRY,36.5869825,-121.8429478,LAX,33.94253611,-118.4080744,2758,12798,387,14
MRY,36.5869825,-121.8429478,LGB,33.81772222,-118.1516111,435,-898,36,8
MRY,36.5869825,-121.8429478,ONT,34.056,-117.6011944,246,978,25,10
MRY,36.5869825,-121.8429478,PHX,33.43416667,-112.0080556,910,502,105,11
MRY,36.5869825,-121.8429478,SAN,32.73355611,-117.1896567,445,3341,65,14
MRY,36.5869825,-121.8429478,SFO,37.61900194,-122.3748433,2428,32047,590,24
MRY,36.5869825,-121.8429478,SLC,40.78838778,-111.9777731,6,107,2,33
MSN,43.13985778,-89.33751361,ATL,33.64044444,-84.42694444,384,3701,86,22
MSN,43.13985778,-89.33751361,CLE,41.41089417,-81.84939667,317,4904,94,29
MSN,43.13985778,-89.33751361,CVG,39.04614278,-84.6621725,259,612,48,18
MSN,43.13985778,-89.33751361,DCA,38.85208333,-77.03772222,287,680,48,16
MSN,43.13985778,-89.33751361,DEN,39.85840806,-104.6670019,943,5986,192,20
MSN,43.13985778,-89.33751361,DFW,32.89595056,-97.0372,947,5541,195,20
MSN,43.13985778,-89.33751361,DTW,42.21205889,-83.34883583,1603,3016,198,12
MSN,43.13985778,-89.33751361,EWR,40.69249722,-74.16866056,313,9760,139,44
MSN,43.13985778,-89.33751361,LGA,40.77724306,-73.87260917,622,9426,199,31
MSN,43.13985778,-89.33751361,MCI,39.29760528,-94.71390556,249,1795,40,16
MSN,43.13985778,-89.33751361,MEM,35.04241667,-89.97666667,359,1901,71,19
MSN,43.13985778,-89.33751361,MKE,42.94722222,-87.89658333,1293,3120,170,13
MSN,43.13985778,-89.33751361,MSP,44.88054694,-93.2169225,1439,6173,223,15
MSN,43.13985778,-89.33751361,ORD,41.979595,-87.90446417,4943,65905,1163,23
MSO,46.91630556,-114.0905556,DEN,39.85840806,-104.6670019,1107,1166,130,11
MSO,46.91630556,-114.0905556,MSP,44.88054694,-93.2169225,189,139,32,16
MSO,46.91630556,-114.0905556,ORD,41.979595,-87.90446417,105,1982,32,30
MSO,46.91630556,-114.0905556,SLC,40.78838778,-111.9777731,1841,-5601,148,8
MSP,44.88054694,-93.2169225,ABQ,35.04022222,-106.6091944,677,4490,161,23
MSP,44.88054694,-93.2169225,ALB,42.74811944,-73.80297861,57,301,12,21
MSP,44.88054694,-93.2169225,ALO,42.55708139,-92.40034361,323,2176,50,15
MSP,44.88054694,-93.2169225,ANC,61.17432028,-149.9961856,826,7720,252,30
MSP,44.88054694,-93.2169225,ATL,33.64044444,-84.42694444,5369,38379,1170,21
MSP,44.88054694,-93.2169225,ATW,44.25740806,-88.51947556,89,108,14,15
MSP,44.88054694,-93.2169225,AUS,30.19453278,-97.66987194,54,684,13,24
MSP,44.88054694,-93.2169225,AVL,35.43619444,-82.54180556,364,8,57,15
MSP,44.88054694,-93.2169225,AZO,42.234875,-85.5520575,246,617,37,15
MSP,44.88054694,-93.2169225,BDL,41.93887417,-72.68322833,933,4598,187,20
MSP,44.88054694,-93.2169225,BGR,44.80744444,-68.82813889,11,51,2,18
MSP,44.88054694,-93.2169225,BIL,45.8076625,-108.5428611,820,4374,149,18
MSP,44.88054694,-93.2169225,BIS,46.77411111,-100.7467222,1052,3441,174,16
MSP,44.88054694,-93.2169225,BJI,47.50942417,-94.93372333,74,-524,4,5
MSP,44.88054694,-93.2169225,BNA,36.12447667,-86.67818222,781,4902,157,20
MSP,44.88054694,-93.2169225,BOI,43.56444444,-116.2227778,807,5535,181,22
MSP,44.88054694,-93.2169225,BOS,42.3643475,-71.00517917,1563,14212,397,25
MSP,44.88054694,-93.2169225,BTV,44.47300361,-73.1503125,75,-343,6,8
MSP,44.88054694,-93.2169225,BUF,42.94052472,-78.73216667,229,2108,48,20
MSP,44.88054694,-93.2169225,BWI,39.17540167,-76.66819833,1017,8230,250,24
MSP,44.88054694,-93.2169225,BZN,45.77690139,-111.1530072,878,8176,228,25
MSP,44.88054694,-93.2169225,CHS,32.89864639,-80.04050583,27,442,7,25
MSP,44.88054694,-93.2169225,CID,41.88458833,-91.71087222,412,4238,90,21
MSP,44.88054694,-93.2169225,CLE,41.41089417,-81.84939667,1876,6641,306,16
MSP,44.88054694,-93.2169225,CLT,35.21401111,-80.94312583,1814,-2237,266,14
MSP,44.88054694,-93.2169225,CMH,39.99798528,-82.89188278,1076,5953,185,17
MSP,44.88054694,-93.2169225,CMX,47.16841722,-88.48906083,318,2317,49,15
MSP,44.88054694,-93.2169225,COS,38.80580556,-104.70025,449,2729,100,22
MSP,44.88054694,-93.2169225,CPR,42.90835556,-106.4644661,31,-5,5,16
MSP,44.88054694,-93.2169225,CVG,39.04614278,-84.6621725,1760,13397,362,20
MSP,44.88054694,-93.2169225,CWA,44.77761917,-89.66677944,13,329,6,46
MSP,44.88054694,-93.2169225,DAY,39.90237583,-84.219375,692,540,98,14
MSP,44.88054694,-93.2169225,DCA,38.85208333,-77.03772222,2194,15904,483,22
MSP,44.88054694,-93.2169225,DEN,39.85840806,-104.6670019,5374,34182,1114,20
MSP,44.88054694,-93.2169225,DFW,32.89595056,-97.0372,2851,17264,617,21
MSP,44.88054694,-93.2169225,DLH,46.84209028,-92.19364861,1290,7585,227,17
MSP,44.88054694,-93.2169225,DSM,41.53493306,-93.66068222,929,2806,172,18
MSP,44.88054694,-93.2169225,DTW,42.21205889,-83.34883583,5459,20000,970,17
MSP,44.88054694,-93.2169225,EGE,39.64256778,-106.9176953,112,2236,47,41
MSP,44.88054694,-93.2169225,EWR,40.69249722,-74.16866056,3144,70330,1162,36
MSP,44.88054694,-93.2169225,FAI,64.8136775,-147.8596694,205,3087,76,37
MSP,44.88054694,-93.2169225,FAR,46.91934889,-96.81498889,1744,12947,358,20
MSP,44.88054694,-93.2169225,FCA,48.31140472,-114.2550694,209,2307,63,30
MSP,44.88054694,-93.2169225,FLL,26.07258333,-80.15275,475,3459,116,24
MSP,44.88054694,-93.2169225,FNT,42.96550333,-83.74345639,355,-291,32,9
MSP,44.88054694,-93.2169225,FSD,43.58135111,-96.74170028,1925,13318,394,20
MSP,44.88054694,-93.2169225,FWA,40.97846583,-85.19514639,242,214,32,13
MSP,44.88054694,-93.2169225,GEG,47.61985556,-117.5338425,826,8123,215,26
MSP,44.88054694,-93.2169225,GFK,47.949255,-97.17611111,1371,7287,236,17
MSP,44.88054694,-93.2169225,GRB,44.48507333,-88.12959,1408,7239,239,16
MSP,44.88054694,-93.2169225,GRR,42.88081972,-85.52276778,1645,10523,346,21
MSP,44.88054694,-93.2169225,GSO,36.09774694,-79.9372975,365,492,52,14
MSP,44.88054694,-93.2169225,GTF,47.48200194,-111.3706853,195,955,40,20
MSP,44.88054694,-93.2169225,HDN,40.48118028,-107.2176597,112,987,29,25
MSP,44.88054694,-93.2169225,HLN,46.60681806,-111.9827503,365,-570,49,13
MSP,44.88054694,-93.2169225,HNL,21.31869111,-157.9224072,366,447,77,21
MSP,44.88054694,-93.2169225,IAD,38.94453194,-77.45580972,710,4791,147,20
MSP,44.88054694,-93.2169225,IAH,29.98047222,-95.33972222,2451,18263,507,20
MSP,44.88054694,-93.2169225,ICT,37.64995889,-97.43304583,714,3357,129,18
MSP,44.88054694,-93.2169225,IDA,43.51455556,-112.0701667,336,735,66,19
MSP,44.88054694,-93.2169225,IND,39.71732917,-86.29438417,1661,8939,333,20
MSP,44.88054694,-93.2169225,INL,48.56618722,-93.40306667,72,-4,10,13
MSP,44.88054694,-93.2169225,JAC,43.60732417,-110.7377389,117,1119,29,24
MSP,44.88054694,-93.2169225,JAX,30.49405556,-81.68786111,201,1181,45,22
MSP,44.88054694,-93.2169225,JFK,40.63975111,-73.77892556,1441,32574,531,36
MSP,44.88054694,-93.2169225,LAN,42.7787,-84.58735806,157,1391,39,24
MSP,44.88054694,-93.2169225,LAS,36.08036111,-115.1523333,2461,14842,558,22
MSP,44.88054694,-93.2169225,LAX,33.94253611,-118.4080744,2389,22144,675,28
MSP,44.88054694,-93.2169225,LGA,40.77724306,-73.87260917,2723,53759,1104,40
MSP,44.88054694,-93.2169225,LIT,34.72939611,-92.22424556,157,757,30,19
MSP,44.88054694,-93.2169225,LNK,40.85097222,-96.75925,106,35,11,10
MSP,44.88054694,-93.2169225,LSE,43.87937972,-91.25653778,433,1565,66,15
MSP,44.88054694,-93.2169225,MBS,43.53291472,-84.07964722,109,949,22,20
MSP,44.88054694,-93.2169225,MCI,39.29760528,-94.71390556,1976,13201,441,22
MSP,44.88054694,-93.2169225,MCO,28.42888889,-81.31602778,1931,13589,419,21
MSP,44.88054694,-93.2169225,MDT,40.19349528,-76.76340361,197,-5,41,20
MSP,44.88054694,-93.2169225,MDW,41.7859825,-87.75242444,1367,5990,225,16
MSP,44.88054694,-93.2169225,MEM,35.04241667,-89.97666667,2551,4834,445,17
MSP,44.88054694,-93.2169225,MIA,25.79325,-80.29055556,908,5839,184,20
MSP,44.88054694,-93.2169225,MKE,42.94722222,-87.89658333,3619,31736,783,21
MSP,44.88054694,-93.2169225,MLI,41.44852639,-90.50753917,450,1105,70,15
MSP,44.88054694,-93.2169225,MOT,48.25937778,-101.2803339,1085,5786,208,19
MSP,44.88054694,-93.2169225,MSN,43.13985778,-89.33751361,1438,10242,279,19
MSP,44.88054694,-93.2169225,MSO,46.91630556,-114.0905556,189,2499,51,26
MSP,44.88054694,-93.2169225,MYR,33.67975,-78.92833333,27,114,4,14
MSP,44.88054694,-93.2169225,OKC,35.39308833,-97.60073389,542,1201,93,17
MSP,44.88054694,-93.2169225,OMA,41.30251861,-95.89417306,1177,9611,250,21
MSP,44.88054694,-93.2169225,ORD,41.979595,-87.90446417,9356,112991,2307,24
MSP,44.88054694,-93.2169225,ORF,36.89461111,-76.20122222,122,1390,35,28
MSP,44.88054694,-93.2169225,PDX,45.58872222,-122.5975,1501,13118,367,24
MSP,44.88054694,-93.2169225,PHL,39.87195278,-75.24114083,1709,15836,461,26
MSP,44.88054694,-93.2169225,PHX,33.43416667,-112.0080556,3515,16376,780,22
MSP,44.88054694,-93.2169225,PIR,44.38267694,-100.285965,3,15,1,33
MSP,44.88054694,-93.2169225,PIT,40.49146583,-80.23287083,1006,5585,201,19
MSP,44.88054694,-93.2169225,PSP,33.82921556,-116.5062531,214,807,53,24
MSP,44.88054694,-93.2169225,PVD,41.72399917,-71.42822111,6,61,1,16
MSP,44.88054694,-93.2169225,PWM,43.64616667,-70.30875,42,-179,3,7
MSP,44.88054694,-93.2169225,RAP,44.04532139,-103.0573708,877,7062,170,19
MSP,44.88054694,-93.2169225,RDU,35.87763889,-78.78747222,726,3895,145,19
MSP,44.88054694,-93.2169225,RHI,45.63119306,-89.46745361,221,241,34,15
MSP,44.88054694,-93.2169225,RIC,37.50516667,-77.31966667,339,-1130,51,15
MSP,44.88054694,-93.2169225,ROC,43.11886611,-77.67238389,134,1196,29,21
MSP,44.88054694,-93.2169225,RST,43.90882639,-92.49798722,881,3970,148,16
MSP,44.88054694,-93.2169225,RSW,26.53616667,-81.75516667,647,4606,155,23
MSP,44.88054694,-93.2169225,SAN,32.73355611,-117.1896567,1330,11481,391,29
MSP,44.88054694,-93.2169225,SAT,29.53369444,-98.46977778,190,1457,51,26
MSP,44.88054694,-93.2169225,SAV,32.12758333,-81.20213889,27,211,7,25
MSP,44.88054694,-93.2169225,SBN,41.70895361,-86.31847417,365,1608,66,18
MSP,44.88054694,-93.2169225,SDF,38.17438889,-85.736,707,2495,132,18
MSP,44.88054694,-93.2169225,SEA,47.44898194,-122.3093131,2475,26705,678,27
MSP,44.88054694,-93.2169225,SFO,37.61900194,-122.3748433,1909,32936,713,37
MSP,44.88054694,-93.2169225,SGF,37.24432611,-93.38685806,359,1689,64,17
MSP,44.88054694,-93.2169225,SJC,37.36186194,-121.9290089,693,3768,169,24
MSP,44.88054694,-93.2169225,SJU,18.43941667,-66.00183333,26,309,9,34
MSP,44.88054694,-93.2169225,SLC,40.78838778,-111.9777731,2197,12157,433,19
MSP,44.88054694,-93.2169225,SMF,38.69542167,-121.5907669,809,8175,230,28
MSP,44.88054694,-93.2169225,SNA,33.67565861,-117.8682225,1037,842,190,18
MSP,44.88054694,-93.2169225,STL,38.74768694,-90.35998972,1626,6504,306,18
MSP,44.88054694,-93.2169225,SUX,42.40260333,-96.38436694,121,377,20,16
MSP,44.88054694,-93.2169225,TPA,27.97547222,-82.53325,1005,6170,223,22
MSP,44.88054694,-93.2169225,TUL,36.19837222,-95.88824167,717,1238,121,16
MSP,44.88054694,-93.2169225,TUS,32.11608333,-110.9410278,439,1792,94,21
MSP,44.88054694,-93.2169225,TVC,44.74144472,-85.582235,346,1743,69,19
MSP,44.88054694,-93.2169225,TYS,35.81248722,-83.99285583,365,3462,76,20
MSP,44.88054694,-93.2169225,XNA,36.28186944,-94.30681111,677,2670,116,17
MSY,29.99338889,-90.25802778,ATL,33.64044444,-84.42694444,4695,44979,986,21
MSY,29.99338889,-90.25802778,AUS,30.19453278,-97.66987194,443,-165,54,12
MSY,29.99338889,-90.25802778,BHM,33.56294306,-86.75354972,1012,-4487,113,11
MSY,29.99338889,-90.25802778,BNA,36.12447667,-86.67818222,1010,1091,87,8
MSY,29.99338889,-90.25802778,BOS,42.3643475,-71.00517917,254,1514,45,17
MSY,29.99338889,-90.25802778,BWI,39.17540167,-76.66819833,391,-2249,20,5
MSY,29.99338889,-90.25802778,CLE,41.41089417,-81.84939667,54,-319,3,5
MSY,29.99338889,-90.25802778,CLT,35.21401111,-80.94312583,1504,-1269,179,11
MSY,29.99338889,-90.25802778,CVG,39.04614278,-84.6621725,193,-551,22,11
MSY,29.99338889,-90.25802778,DAL,32.84711389,-96.85177222,2079,14475,359,17
MSY,29.99338889,-90.25802778,DCA,38.85208333,-77.03772222,430,-2453,21,4
MSY,29.99338889,-90.25802778,DEN,39.85840806,-104.6670019,1176,11264,256,21
MSY,29.99338889,-90.25802778,DFW,32.89595056,-97.0372,2501,22355,511,20
